路径编号,业务ID,业务组名称,路径编码
1151,"042E0200
042E0214
042E0235
040O0211
040O0238
040O0238
040O0238
042E0200
042E0235
042E0223","检索提取
检索提取
检索提取
下一步值机
重打牌
重打牌
重打牌
检索提取
检索提取
结束",-
1152,"042E0200
042E0214
042E0235
042E0200
042E0235
042E0200
042E0235
040O0211
040O0238
040O0238
040O0238
040O0211
042E0200
042E0235
042E0200
042E0235
040O0211
040O0238
040O0238
040O0238
040O0211
040O020H
040O0211
040O020F
040O0211
040O020F
042E0200
042E0235
042E0223","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
重打牌
重打牌
重打牌
下一步值机
检索提取
检索提取
检索提取
检索提取
下一步值机
重打牌
重打牌
重打牌
下一步值机
改座加行李
下一步值机
行李交运
下一步值机
行李交运
检索提取
检索提取
结束",-
1153,"042E0200
042E0214
042E0235
042E0185
042E0235
040O0211
040O020B
040O0211
040O020F
042E0200
042E0235
042E0223","检索提取
检索提取
检索提取
里程查询
检索提取
下一步值机
选座接收
下一步值机
行李交运
检索提取
检索提取
结束",-
1154,"042E0200
042E0214
042E0235
042E0200
042E0235
042E0150
042E0200
042E0235
042E0200
042E0235
040O0211
040O0210
040O020B
040O020B
040O0211
040O020E
040O020E
040O0210
040O020B
040O0210
040O0262
040O0262
040O0262
040O0262
040O0210
040O0210
040O0262
040O020B
040O0211
040O020F
040O0211
040O020F
042E0200
042E0235
042E0223","检索提取
检索提取
检索提取
检索提取
检索提取
航班详情
检索提取
检索提取
检索提取
检索提取
下一步值机
检索提取
选座接收
选座接收
下一步值机
修改座位
修改座位
检索提取
选座接收
检索提取
值机接收
值机接收
值机接收
值机接收
检索提取
检索提取
值机接收
选座接收
下一步值机
行李交运
下一步值机
行李交运
检索提取
检索提取
结束",-
1155,"042E0200
042E0235
042E0185
042E0235
040O0211
040O020B
040O0211
040O020F
040O0293
040O0200
042E0200
042E0235
042E0200
042E0214
042E0235
042E0200
042E0235
040O0211
040O020E
042E0200
042E0235
042E0223","检索提取
检索提取
里程查询
检索提取
下一步值机
选座接收
下一步值机
行李交运
航班详情
下一步值机
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
修改座位
检索提取
检索提取
结束",-
1156,"042E0200
042E0235
042E0200
042E0235
040O0211
040O0238
040O0238
040O0238
042E0200
042E0235
042E0223","检索提取
检索提取
检索提取
检索提取
下一步值机
重打牌
重打牌
重打牌
检索提取
检索提取
结束",-
1157,"042E0219
042E0219
040O0211
040O020F
040O0211
040O020F
040O0293
042E0200
042E0223","检索提取
检索提取
下一步值机
行李交运
下一步值机
行李交运
航班详情
检索提取
结束",-
1158,"042E0200
042E0223","检索提取
结束",-
1159,"042E0212
042E0150
042E0200
042E0201
042E0235
042E0223","检索提取
航班详情
检索提取
检索提取
检索提取
结束",BRT_0404
1160,"042E0200
042E0235
042E0200
042E0235
040O0211
040O020E
040O0211
040O020F
040O0211
040O020F
040O0293
040O0200
16200800
16200801
01010916","检索提取
检索提取
检索提取
检索提取
下一步值机
修改座位
下一步值机
行李交运
下一步值机
行李交运
航班详情
下一步值机
AV查询
AV查询
结束",-
1161,"042E0200
042E0235
042E0200
042E0223","检索提取
检索提取
检索提取
结束",-
1162,"042E0200
042E0214
042E0235
042E0185
042E0235
040O0211
040O0293
040O0200
040O0238
040O0238
040O0238
042E0200
042E0235
042E0150
042E0200
042E0235
042E0200
042E0223","检索提取
检索提取
检索提取
里程查询
检索提取
下一步值机
航班详情
下一步值机
重打牌
重打牌
重打牌
检索提取
检索提取
航班详情
检索提取
检索提取
检索提取
结束",-
1163,"042E0200
042E0235
040O0211
040O020B
040O0211
040O020F
042E0200
042E0235
042E0223","检索提取
检索提取
下一步值机
选座接收
下一步值机
行李交运
检索提取
检索提取
结束",-
1164,"042E0219
042E0219
040O0211
040O020F
040O0293
040O0200
042E0200
042E0201
042E0214
042E0235
042E0200
042E0235
042E0200
042E0235
042E0200
042E0235
040O0211
040O0210
040O0210
040O020B
040O020B
040O0211
040O020E
040O0210
040O020B
040O0210
040O020B
040O0293
040O0200
042E0200
042E0235
042E0223","检索提取
检索提取
下一步值机
行李交运
航班详情
下一步值机
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
检索提取
检索提取
选座接收
选座接收
下一步值机
修改座位
检索提取
选座接收
检索提取
选座接收
航班详情
下一步值机
检索提取
检索提取
结束",-
1165,"042E0219
042E0219
040O0211
040O020F
042E0200
042E0223","检索提取
检索提取
下一步值机
行李交运
检索提取
结束",-
1166,"042E0212
042E0219
042E0219
040O0211
040O020F
042E0200
042E0223","检索提取
检索提取
检索提取
下一步值机
行李交运
检索提取
结束",BRT_0404
1167,"042E0200
042E0223","检索提取
结束",-
1168,"042E0201
042E0235
042E0146
042E0146
042E0146
042E0223","检索提取
检索提取
重打牌
重打牌
重打牌
结束",-
1169,"042E0200
042E0214
042E0235
040O0211
040O020F
042E0200
042E0235
042E0223","检索提取
检索提取
检索提取
下一步值机
行李交运
检索提取
检索提取
结束",-
1170,"042E0200
042E0214
042E0235
042E0223","检索提取
检索提取
检索提取
结束",-
1171,"042E0200
042E0235
040O0211
040O020B
042E0200
042E0235
042E0223","检索提取
检索提取
下一步值机
选座接收
检索提取
检索提取
结束",-
1172,"042E0200
042E0214
042E0235
042E0200
042E0235
042E0185
042E0235
042E0185
042E0235
040O0211
040O020B
040O0293
040O0200
042E0200
042E0235
042E0223","检索提取
检索提取
检索提取
检索提取
检索提取
里程查询
检索提取
里程查询
检索提取
下一步值机
选座接收
航班详情
下一步值机
检索提取
检索提取
结束",-
1173,"042E0219
042E0219
040O0211
040O020F
042E0200
042E0223","检索提取
检索提取
下一步值机
行李交运
检索提取
结束",-
1174,"042E0201
042E0214
042E0235
042E0200
042E0235
042E0212
042E0212
042E0219
042E0212
042E0212
042E0212
042E0219
042E0219
040O0211
040O020B
040O020B
040O0211
040O0210
040O020E
040O020E
040O0210
040O020E
040O0210
040O020E
040O020E
040O0238
040O0210
040O0238
040O0238
040O0238
042E0200
042E0223","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
选座接收
选座接收
下一步值机
检索提取
修改座位
修改座位
检索提取
修改座位
检索提取
修改座位
修改座位
重打牌
检索提取
重打牌
重打牌
重打牌
检索提取
结束",-
1175,"042E0212
042E0219
042E0212
042E0219
042E0212
042E0212
042E0219
042E0219
042E0219
040O0211
042E0200
040O0240
042E0235
042E0212
042E0235
040O0211
040O0211
040O020F
040O020F
040O020F
042E0200
042E0235
040O0240
042E0112
040O0211
040O0210
042E0200
042E0223","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
行李交运
行李交运
行李交运
检索提取
检索提取
检索提取
检索提取
下一步值机
检索提取
检索提取
结束",BRT_0404
1176,"042E0102
042E0102
042E0118
042E0102
040O0233
040O0211
040O0290
040R0301
040O0200
040O0211
040O020F
040O0293
040O0200
042E0121
042E0112
042E0185
042E0185
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
行李合并
行李合并
下一步值机
下一步值机
行李交运
航班详情
下一步值机
返回
检索提取
里程查询
里程查询
检索提取
结束",BRT_0401
1177,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0210
040O0262
040O0210
040O020B
040O020B
040O0211
040O0210
040O020B
040O020B
040O0211
040O0210
040O0238
040O0238
040O0210
040O0238
040O0238
040O0210
040O0238
040O0238
040O0210
040O0238
040O0238
040O0210
040O0238
040O0238
040O0211
040O020F
040O0211
040O020F
040O0293
040O0200
040O0211
040O020F
040O0211
040O020F
040O0211
040O0225
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
值机接收
检索提取
选座接收
选座接收
下一步值机
检索提取
选座接收
选座接收
下一步值机
检索提取
重打牌
重打牌
检索提取
重打牌
重打牌
检索提取
重打牌
重打牌
检索提取
重打牌
重打牌
检索提取
重打牌
重打牌
下一步值机
行李交运
下一步值机
行李交运
航班详情
下一步值机
下一步值机
行李交运
下一步值机
行李交运
下一步值机
值机接收
行李交运
返回
结束",BRT_0402
1178,"042E0201
042E0214
042E0235
042E0200
042E0235
040O0211
040O0211
040O020F
040O0211
040O020F
042E0200
042E0235
042E0223","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
行李交运
下一步值机
行李交运
检索提取
检索提取
结束",-
1179,"042E0219
042E0219
040O0211
040O020F
042E0200
042E0223","检索提取
检索提取
下一步值机
行李交运
检索提取
结束",-
1180,"042E0201
042E0214
042E0235
042E0185
042E0150
042E0200
042E0235
042E0185
042E0150
042E0200
042E0235
040O0211
040O020B
040O0211
040O020F
042E0200
042E0235
042E0200
042E0214
042E0235
040O0211
042E0200
042E0235
042E0185
042E0235
040O0211
040O020F
042E0200
042E0235
042E0223","检索提取
检索提取
检索提取
里程查询
航班详情
检索提取
检索提取
里程查询
航班详情
检索提取
检索提取
下一步值机
选座接收
下一步值机
行李交运
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
检索提取
检索提取
里程查询
检索提取
下一步值机
行李交运
检索提取
检索提取
结束",-
1181,"042E0211
042E0214
042E0235
040O0211
040O020B
040O020E
040O020E
042E0200
042E0235
042E0223","检索提取
检索提取
检索提取
下一步值机
选座接收
修改座位
修改座位
检索提取
检索提取
结束",BRT_0403
1182,"042E0200
042E0214
042E0235
040O0211
040O020F
042E0200
042E0235
042E0223","检索提取
检索提取
检索提取
下一步值机
行李交运
检索提取
检索提取
结束",-
1183,"042E0200
042E0235
042E0200
042E0235
040O0211
040O0238
040O0238
040O0210
040O0250
040O0210
040O0211
040O020F
042E0200
042E0235
042E0223","检索提取
检索提取
检索提取
检索提取
下一步值机
重打牌
重打牌
检索提取
里程查询
检索提取
下一步值机
行李交运
检索提取
检索提取
结束",-
1184,"042E0200
042E0214
042E0235
042E0200
042E0235
042E0200
042E0235
040O0211
040O020B
040O020B
040O0211
042E0200
042E0235
042E0223","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
选座接收
选座接收
下一步值机
检索提取
检索提取
结束",-
1185,"042E0219
042E0219
040O0211
040O020F
042E0200
042E0223","检索提取
检索提取
下一步值机
行李交运
检索提取
结束",-
1186,"042E0201
042E0214
042E0235
042E0200
042E0235
042E0200
042E0235
042E0200
042E0235
040O0211
040O0238
040O0238
040O0210
040O0211
040O020F
040O0211
040O020F
042E0200
042E0235
042E0223","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
重打牌
重打牌
检索提取
下一步值机
行李交运
下一步值机
行李交运
检索提取
检索提取
结束",-
1187,"042E0200
042E0235
042E0200
042E0235
042E0200
042E0235
042E0200
042E0235
040O0211
040O020E
040O0211
040O020F
040O0211
040O020F
01010903","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
修改座位
下一步值机
行李交运
下一步值机
行李交运
结束",BRT_040V
1188,"042E0200
042E0235
042E0200
042E0235
042E0200
042E0235
040O0211
040O020F
040O0238
040O0238
040O0210
040O0238
040O0238
01010917","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
行李交运
重打牌
重打牌
检索提取
重打牌
重打牌
结束",-
1189,"042E0200
042E0235
042E0185
042E0200
042E0235
040O0211
040O020B
040O0293
040O0200
01010917","检索提取
检索提取
里程查询
检索提取
检索提取
下一步值机
选座接收
航班详情
下一步值机
结束",-
1190,"042E0200
042E0235
042E0200
042E0235
042E0150
042E0200
042E0235
040O0211
040O0210
040O020B
040O020B
040O0211
040O0210
040O0238
040O0238
042E0100
01010916","检索提取
检索提取
检索提取
检索提取
航班详情
检索提取
检索提取
下一步值机
检索提取
选座接收
选座接收
下一步值机
检索提取
重打牌
重打牌
检索提取
结束",-
1191,"16200100
16200101
01010917","业务信息查询
业务信息查询
结束",-
1192,"042E0212
042E0150
01010917","检索提取
航班详情
结束",BRT_040G
1193,"042E0201
042E0235
042E0150
042E0200
042E0235
040O0211
040O0293
040O0200
040O0211
040O020F
040O0238
040O0238
040O0293
040O0200
040O0293
040O0200
01010917","检索提取
检索提取
航班详情
检索提取
检索提取
下一步值机
航班详情
下一步值机
下一步值机
行李交运
重打牌
重打牌
航班详情
下一步值机
航班详情
下一步值机
结束",-
1194,"042E0200
042E0235
042E0185
042E0200
042E0235
040O0211
040O0293
040O0200
040O020B
01010917","检索提取
检索提取
里程查询
检索提取
检索提取
下一步值机
航班详情
下一步值机
选座接收
结束",-
1195,"042E0200
042E0235
042E0200
042E0235
040O0211
040O020F
040O0210
040O0211
040O020F
040O0293
040O0200
040O0221
040O0200
040O0293
040O0200
040O0250
040O0293
040O0200
16200102
01010915","检索提取
检索提取
检索提取
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
航班详情
下一步值机
座位锁放
下一步值机
航班详情
下一步值机
里程查询
航班详情
下一步值机
业务信息查询
结束",-
1196,"042E0200
042E0235
042E0200
042E0235
040O0211
040O020F
040O0210
040O0211
040O020F
040O0293
040O0200
040O0293
040O0200
040O0221
040O0200
01010917","检索提取
检索提取
检索提取
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
航班详情
下一步值机
航班详情
下一步值机
座位锁放
下一步值机
结束",-
1197,"042E0200
042E0235
042E0185
042E0200
042E0235
042E0185
042E0200
042E0235
040O0211
040O0293
040O0200
040O0210
040O0250
040O0250
040O0210
040O0210
040O0250
040O0210
040O0250
040O0210
040O0210
040O0250
040O0210
040O0250
040O0210
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O020B
040O0211
040O020F
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
01010917","检索提取
检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
检索提取
下一步值机
航班详情
下一步值机
检索提取
里程查询
里程查询
检索提取
检索提取
里程查询
检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
里程查询
检索提取
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
选座接收
下一步值机
行李交运
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
结束",-
1198,"042E0200
042E0235
042E0200
042E0235
042E0211
042E0235
040O0211
040O0238
040O0238
01010917","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
重打牌
重打牌
结束",-
1199,"042E0200
042E0235
042E0185
042E0200
042E0235
042E0185
042E0235
040O0211
040O0293
040O0200
040O0262
040O0293
040O0200
040O0221
040O0200
040O0210
040O0250
040O0210
040O0282
040T0111
040O0200
040O0293
040O0200
16200800
16200801
01010917","检索提取
检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
下一步值机
航班详情
下一步值机
值机接收
航班详情
下一步值机
座位锁放
下一步值机
检索提取
里程查询
检索提取
旅客升降舱
旅客升降舱
下一步值机
航班详情
下一步值机
AV查询
AV查询
结束",-
1200,"042E0200
042E0235
040O0211
040O0211
040O020F
040O0238
040O0238
01010917","检索提取
检索提取
下一步值机
下一步值机
行李交运
重打牌
重打牌
结束",-
1201,"042E0200
042E0235
040O0211
040O0238
040O0238
040O0211
040O020F
01010917","检索提取
检索提取
下一步值机
重打牌
重打牌
下一步值机
行李交运
结束",-
1202,"042E0200
042E0235
042E0146
042E0235
042E0146
042E0146
042E0235
01010917","检索提取
检索提取
重打牌
检索提取
重打牌
重打牌
检索提取
结束",-
1203,"042E0200
042E0235
042E0200
042E0235
040O0211
040O020F
040O0210
040O0211
040O020F
042E0200
042E0235
042E0212
042E0219
042E0212
042E0219
042E0219
040O0211
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
040O0293
040O0200
040O0221
040O0200
01010917","检索提取
检索提取
检索提取
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
航班详情
下一步值机
座位锁放
下一步值机
结束",-
1204,"042E0201
042E0235
042E0235
040O0211
040O0293
040O0200
040O020B
01010917","检索提取
检索提取
检索提取
下一步值机
航班详情
下一步值机
选座接收
结束",-
1205,"042E0200
042E0235
042E0185
042E0235
040O0211
040O0238
040O0238
040O0293
040O0200
040O0211
040O020F
01010917","检索提取
检索提取
里程查询
检索提取
下一步值机
重打牌
重打牌
航班详情
下一步值机
下一步值机
行李交运
结束",-
1206,"042E0200
042E0235
040O0211
040O020F
01010917","检索提取
检索提取
下一步值机
行李交运
结束",-
1207,"042E0200
042E0235
042E0185
042E0200
042E0235
042E0185
042E0200
042E0235
042E0185
042E0235
040O0211
040O0293
040O0200
040O0210
040O0250
040O0210
040O020B
040O0211
040O020F
01010917","检索提取
检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
下一步值机
航班详情
下一步值机
检索提取
里程查询
检索提取
选座接收
下一步值机
行李交运
结束",-
1208,"042E0200
042E0235
042E0185
042E0200
042E0235
042E0200
042E0235
042E0200
042E0235
042E0185
042E0235
040O0211
040O0238
040O0238
040O0211
040O020F
040O020F
040O0211
040O020F
040O020F
040O0290
040R0301
040O0200
01010917","检索提取
检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
里程查询
检索提取
下一步值机
重打牌
重打牌
下一步值机
行李交运
行李交运
下一步值机
行李交运
行李交运
行李合并
行李合并
下一步值机
结束",-
1209,"042E0200
042E0235
042E0185
042E0200
042E0235
042E0185
042E0235
040O0211
040O0238
040O0238
040O0210
040O020E
040O020E
01010917","检索提取
检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
下一步值机
重打牌
重打牌
检索提取
修改座位
修改座位
结束",-
1210,"042E0200
042E0235
040O0211
040O0250
040O020F
040O0238
040O0238
040O0293
040O0200
040O0250
042E0200
042E0235
01010917","检索提取
检索提取
下一步值机
里程查询
行李交运
重打牌
重打牌
航班详情
下一步值机
里程查询
检索提取
检索提取
结束",-
1211,"042E0200
042E0235
042E0200
042E0235
042E0185
042E0235
040O0211
040O0238
040O0238
040O0211
040O020F
040O0293
040O0200
01010917","检索提取
检索提取
检索提取
检索提取
里程查询
检索提取
下一步值机
重打牌
重打牌
下一步值机
行李交运
航班详情
下一步值机
结束",-
1212,"042E0200
042E0235
040O0211
040O020B
01010917","检索提取
检索提取
下一步值机
选座接收
结束",-
1213,"042E0200
042E0235
040O0211
040O020B
040O0211
040O020F
040O0293
040O0200
01010917","检索提取
检索提取
下一步值机
选座接收
下一步值机
行李交运
航班详情
下一步值机
结束",-
1214,"042E0200
042E0235
040O0211
040O020B
040O0211
040O020F
040O0293
040O0200
040O0293
040O0200
01010917","检索提取
检索提取
下一步值机
选座接收
下一步值机
行李交运
航班详情
下一步值机
航班详情
下一步值机
结束",-
1215,"042E0200
042E0235
040O0211
040O020B
040O0211
040O020F
01010917","检索提取
检索提取
下一步值机
选座接收
下一步值机
行李交运
结束",-
1216,"042E0200
042E0235
040O0211
040O020B
040O0211
040O020F
040O0293
01010917","检索提取
检索提取
下一步值机
选座接收
下一步值机
行李交运
航班详情
结束",-
1217,"042E0200
042E0235
042E0185
042E0200
042E0235
042E0185
042E0200
042E0235
042E0211
042E0235
042E0211
042E0235
040O0211
040O0210
040O020B
040O020B
040O0211
040O0293
040O0200
040O0210
040O020B
040O0210
040O020B
040O0211
040O020F
040O0262
040O0210
040O0211
040O020F
040O020F
040O020F
040O0210
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O020B
040O0211
040O020F
040O0210
040O020B
040O0211
040O020F
01010903","检索提取
检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
检索提取
选座接收
选座接收
下一步值机
航班详情
下一步值机
检索提取
选座接收
检索提取
选座接收
下一步值机
行李交运
值机接收
检索提取
下一步值机
行李交运
行李交运
行李交运
检索提取
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
选座接收
下一步值机
行李交运
检索提取
选座接收
下一步值机
行李交运
结束",BRT_040V
1218,"042E0115
042E0115
042E0118
042E0185
042E0115
042E0118
040O0233
040O0211
040O020B
042E0121
01010915","检索提取
检索提取
检索提取
里程查询
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0408
1219,"042E0115
040O0233
040O0211
040O020B
01010915","检索提取
下一步值机
下一步值机
选座接收
结束",BRT_0408
1220,"042E0115
040O0233
040O0211
040O020B
040O0293
040O0200
040O0264
040O0293
040O0200
01010915","检索提取
下一步值机
下一步值机
选座接收
航班详情
下一步值机
值机接收
航班详情
下一步值机
结束",BRT_0408
1221,"042E0115
040O0233
040O0211
040O0250
040O020D
040O020E
040O020E
01010915","检索提取
下一步值机
下一步值机
里程查询
选座接收加行李
修改座位
修改座位
结束",BRT_0408
1222,"042E0115
042E0185
040O0233
040O0211
040O020D
040O0264
040O0293
040O0200
040O0264
040O0293
040O0200
042E0121
01010915","检索提取
里程查询
下一步值机
下一步值机
选座接收加行李
值机接收
航班详情
下一步值机
值机接收
航班详情
下一步值机
返回
结束",BRT_0408
1223,"042E0115
042E0115
042E0118
141R0100
16290102
040O0233
040O0211
042E0121
01010915","检索提取
检索提取
检索提取
客票查询
客票查询
下一步值机
下一步值机
返回
结束",BRT_0408
1224,"042E0115
042E0185
042E0115
042E0185
042E0118
040O0233
040O0211
040O0293
040O0200
040O0210
040O020B
040O020F
040O0293
040O0200
040O0210
040O020B
040O0250
040O0250
040O0293
040O0200
042E0121
01010915","检索提取
里程查询
检索提取
里程查询
检索提取
下一步值机
下一步值机
航班详情
下一步值机
检索提取
选座接收
行李交运
航班详情
下一步值机
检索提取
选座接收
里程查询
里程查询
航班详情
下一步值机
返回
结束",BRT_0408
1225,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
01010915","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
结束",BRT_0408
1226,"042E0115
042E0112
040O0233
040O0211
040O020D
042E0121
01010915","检索提取
检索提取
下一步值机
下一步值机
选座接收加行李
返回
结束",BRT_0408
1227,"042E0115
042E0185
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O0238
040O020F
040O0210
040O020F
040O0264
042E0121
01010915","检索提取
里程查询
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
重打牌
行李交运
检索提取
行李交运
值机接收
返回
结束",BRT_0408
1228,"042E0115
042E0185
040O0233
040O0211
040O020B
040O0262
040O0293
040O0200
01010915","检索提取
里程查询
下一步值机
下一步值机
选座接收
值机接收
航班详情
下一步值机
结束",BRT_0408
1229,"042E0115
042E0185
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0185
042E0115
042E0118
042E0118
040O0233
040O0211
040O0210
040O020B
040O020B
040O0211
040O0210
040O020B
040O020B
040O0211
040O0210
040O020B
040O020B
040O0211
040O0262
040O0210
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O020B
040O0210
040O020B
01010915","检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
里程查询
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
选座接收
选座接收
下一步值机
检索提取
选座接收
选座接收
下一步值机
检索提取
选座接收
选座接收
下一步值机
值机接收
检索提取
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
选座接收
检索提取
选座接收
结束",BRT_0408
1230,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O020F
042E0121
01010915","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
行李交运
返回
结束",BRT_0408
1231,"042E0115
042E0185
042E0115
042E0118
042E0185
042E0115
042E0118
042E0185
042E0115
042E0185
042E0118
040O0233
040O0211
040O020F
040O0238
040O0238
040O0238
040O0210
040O020F
040O0264
040O0293
040O0200
042E0121
01010915","检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
里程查询
检索提取
下一步值机
下一步值机
行李交运
重打牌
重打牌
重打牌
检索提取
行李交运
值机接收
航班详情
下一步值机
返回
结束",BRT_0408
1232,"042E0115
040O0233
040O0211
040O020B
040O020F
040O0264
040O0264
040O0293
040O0200
040O0264
040O0293
040O0200
040O0264
01010915","检索提取
下一步值机
下一步值机
选座接收
行李交运
值机接收
值机接收
航班详情
下一步值机
值机接收
航班详情
下一步值机
值机接收
结束",BRT_0408
1233,"042E0115
042E0115
042E0118
042E0185
042E0115
042E0118
042E0185
042E0115
042E0118
040O0233
040O0211
040O020F
040O0293
040O0200
042E0121
040O0233
040O0211
040O020F
042E0121
042E0118
042E0146
042E0146
042E0146
16200100
16200101
16200101
16200101
01010915","检索提取
检索提取
检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
检索提取
下一步值机
下一步值机
行李交运
航班详情
下一步值机
返回
下一步值机
下一步值机
行李交运
返回
检索提取
重打牌
重打牌
重打牌
业务信息查询
业务信息查询
业务信息查询
业务信息查询
结束",BRT_0408
1234,"042E0115
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0115
042E0146
042E0118
042E0146
042E0185
042E0115
042E0146
042E0118
042E0146
042E0185
01010915","检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
检索提取
重打牌
检索提取
重打牌
里程查询
检索提取
重打牌
检索提取
重打牌
里程查询
结束",BRT_0408
1235,"042E0115
042E0185
042E0150
042E0121
141R0100
16290102
040O0233
040O0211
040O0270
16200100
16200101
042E0121
042E0117","检索提取
里程查询
航班详情
返回
客票查询
客票查询
下一步值机
下一步值机
旅客详情
业务信息查询
业务信息查询
返回
结束",BRT_0402
1236,"042E0102
042E0102
042E0150
042E0121
042E0151
042E0121
01010915","检索提取
检索提取
航班详情
返回
座位锁放
返回
结束",BRT_0405
1237,"042E0115
042E0185
040O0233
040O0211
040O0238
040O0238
040O0238
040O020F
040O0264
040O0293
040O0200
040O0250
040O0293
040O0200
042E0121
01010915","检索提取
里程查询
下一步值机
下一步值机
重打牌
重打牌
重打牌
行李交运
值机接收
航班详情
下一步值机
里程查询
航班详情
下一步值机
返回
结束",BRT_0408
1238,"042E0115
040O0233
040O0211
040O0264
040O0293
040O0200
040O020F
040O0238
040O0238
040O0293
040O0200
042E0121
01010915","检索提取
下一步值机
下一步值机
值机接收
航班详情
下一步值机
行李交运
重打牌
重打牌
航班详情
下一步值机
返回
结束",BRT_0408
1239,"042E0115
042E0112
042E0115
042E0185
042E0115
042E0112
042E0115
042E0118
01010915","检索提取
检索提取
检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
结束",BRT_0408
1240,"042E0115
141R0100
16290102
01010915","检索提取
客票查询
客票查询
结束",BRT_0408
1241,"16200100
16200101
01010915","业务信息查询
业务信息查询
结束",BRT_0411
